time,original load,load
10461,0.808,2.424
10462,0.381,1.143
10463,0.13,0.39
10464,0.108,0.324
10465,0.103,0.309
10466,0.103,0.309
10467,0.122,0.366
10468,0.418,1.254
10469,0.328,0.984
10470,0.54,1.62
10471,0.284,0.852
10472,0.572,1.716
10473,0.816,2.448
10474,0.464,1.392
10475,0.71,2.13
10476,0.489,1.467
10477,0.317,0.951
10478,0.315,0.945
10479,0.338,1.014
10480,0.543,1.629
10481,1,3
10482,2.026,4.833678151
10483,1.081,3.243
10484,0.642,1.926
10485,0.282,0.846
10486,0.117,0.351
10487,0.099,0.297
10488,0.108,0.324
10489,0.133,0.399
10490,0.093,0.279
10491,0.097,0.291
10492,0.533,1.599
10493,0.7,2.1
10494,0.679,2.037
10495,0.377,1.131
10496,0.319,0.957
10497,0.444,1.332
10498,0.262,0.786
10499,0.335,1.005
10500,0.458,1.374
10501,0.727,2.181
10502,0.377,1.131
10503,0.272,0.816
10504,0.448,1.344
10505,0.857,2.571
10506,0.756,2.268
10507,1.212,3.636
10508,1.944,5.000293718
10509,1.452,4.356
10510,0.592,1.776
10511,0.131,0.393
10512,0.13,0.39
10513,0.125,0.375
10514,0.132,0.396
10515,0.12,0.36
10516,0.337,1.011
10517,0.457,1.371
10518,0.443,1.329
10519,0.292,0.876
10520,0.529,1.587
10521,0.282,0.846
10522,0.474,1.422
10523,1.342,4.026
10524,2.463,5.159506766
10525,1.107,3.321
10526,0.781,2.343
10527,0.827,2.481
10528,0.749,2.247
10529,0.96,2.88
10530,0.798,2.394
10531,0.971,2.913
10532,0.917,2.751
10533,0.817,2.451
10534,0.28,0.84
10535,0.106,0.318
10536,0.103,0.309
10537,0.102,0.306
10538,0.118,0.354
10539,0.105,0.315
10540,0.282,0.846
10541,0.265,0.795
10542,0.45,1.35
10543,0.459,1.377
10544,0.444,1.332
10545,0.508,1.524
10546,0.233,0.699
10547,0.246,0.738
10548,0.278,0.834
10549,0.424,1.272
10550,0.422,1.266
10551,0.426,1.278
10552,0.664,1.992
10553,0.871,2.613
10554,1.132,3.396
10555,1.35,4.05
10556,1.064,3.192
10557,0.712,2.136
10558,0.517,1.551
10559,0.339,1.017
10560,0.119,0.357
10561,0.113,0.339
10562,0.104,0.312
10563,0.1,0.3
10564,0.265,0.795
10565,0.356,1.068
10566,0.438,1.314
10567,0.763,2.289
10568,0.461,1.383
10569,0.477,1.431
10570,0.541,1.623
10571,0.599,1.797
10572,0.646,1.938
10573,0.585,1.755
10574,0.562,1.686
10575,1.002,3.006
10576,0.661,1.983
10577,0.77,2.31
10578,0.685,2.055
10579,0.933,2.799
10580,0.798,2.394
10581,1.434,4.302
10582,0.597,1.791
10583,0.282,0.846
10584,0.153,0.459
10585,0.126,0.378
10586,0.131,0.393
10587,0.135,0.405
10588,0.501,1.503
10589,0.54,1.62
10590,0.732,2.196
10591,0.495,1.485
10592,1.675,5.025
10593,1.182,3.546
10594,1.029,3.087
10595,2.69,5.08911182
10596,3.0299999,4.997238165
10597,1.796,5.047746809
10598,1.115,3.345
10599,0.442,1.326
10600,0.574,1.722
10601,0.699,2.097
10602,0.609,1.827
10603,0.862,2.586
10604,0.755,2.265
10605,0.707,2.121
10606,0.899,2.697
10607,0.435,1.305
10608,0.116,0.348
10609,0.103,0.309
10610,0.24,0.72
10611,0.427,1.281
10612,0.289,0.867
10613,0.276,0.828
10614,0.654,1.962
10615,0.568,1.704
10616,0.405,1.215
10617,0.442,1.326
10618,0.105,0.315
10619,0.452,1.356
10620,0.482,1.446
10621,0.41,1.23
10622,0.296,0.888
10623,0.206,0.618
10624,0.203,0.609
10625,0.293,0.879
10626,1.152,3.456
10627,1.326,3.978
10628,0.703,2.109
10629,0.843,2.529
10630,0.222,0.666
10631,0.105,0.315
10632,0.112,0.336
10633,0.122,0.366
10634,0.112,0.336
10635,0.105,0.315
10636,0.473,1.419
10637,0.568,1.704
10638,0.493,1.479
10639,0.786,2.358
10640,0.702,2.106
10641,0.644,1.932
10642,1.142,3.426
10643,1.185,3.555
10644,0.462,1.386
10645,0.427,1.281
10646,0.972,2.916
10647,0.715,2.145
10648,0.302,0.906
10649,0.269,0.807
10650,0.678,2.034
10651,0.872,2.616
10652,0.901,2.703
10653,0.735,2.205
10654,0.274,0.822
10655,0.162,0.486
10656,0.099,0.297
10657,0.097,0.291
10658,0.106,0.318
10659,0.096,0.288
10660,0.32,0.96
10661,0.281,0.843
10662,0.363,1.089
10663,0.294,0.882
10664,0.458,1.374
10665,0.295,0.885
10666,0.449,1.347
10667,0.399,1.197
10668,0.346,1.038
10669,0.351,1.053
10670,1.659,4.977
10671,0.997,2.991
10672,0.449,1.347
10673,0.303,0.909
10674,0.344,1.032
10675,0.808,2.424
10676,0.838,2.514
10677,0.902,2.706
10678,0.797,2.391
10679,0.774,2.322
10680,0.11,0.33
10681,0.111,0.333
10682,0.13,0.39
10683,0.108,0.324
10684,0.238,0.714
10685,0.555,1.665
10686,0.781,2.343
10687,0.73,2.19
10688,0.358,1.074
10689,0.133,0.399
10690,0.13,0.39
10691,0.121,0.363
10692,0.255,0.765
10693,0.368,1.104
10694,0.108,0.324
10695,0.097,0.291
10696,0.313,0.939
10697,1.351,4.053
10698,1.041,3.123
10699,0.612,1.836
10700,0.709,2.127
10701,1.111,3.333
10702,1.061,3.183
10703,0.212,0.636
10704,0.106,0.318
10705,0.112,0.336
10706,0.108,0.324
10707,0.111,0.333
10708,0.286,0.858
10709,0.597,1.791
10710,0.748,2.244
10711,1.525,4.575
10712,0.537,1.611
10713,0.412,1.236
10714,0.29,0.87
10715,0.284,0.852
10716,0.284,0.852
10717,0.435,1.305
10718,0.427,1.281
10719,0.344,1.032
10720,0.306,0.918
10721,0.436,1.308
10722,1.14,3.42
10723,0.914,2.742
10724,0.868,2.604
10725,0.793,2.379
10726,1.078,3.234
10727,0.862,2.586
10728,0.167,0.501
10729,0.103,0.309
10730,0.105,0.315
10731,0.1,0.3
10732,0.769,2.307
10733,0.319,0.957
10734,0.456,1.368
10735,0.47,1.41
10736,0.367,1.101
10737,0.312,0.936
10738,0.475,1.425
10739,1.469,4.407
10740,1.205,3.615
10741,0.476,1.428
10742,0.141,0.423
10743,0.144,0.432
10744,0.146,0.438
10745,0.146,0.438
10746,0.223,0.669
10747,0.259,0.777
10748,0.226,0.678
10749,0.272,0.816
10750,0.774,2.322
10751,0.47,1.41
10752,0.389,1.167
10753,0.128,0.384
10754,0.127,0.381
10755,0.129,0.387
10756,0.13,0.39
10757,0.586,1.758
10758,0.275,0.825
10759,0.262,0.786
10760,0.404,1.212
10761,0.416,1.248
10762,0.465,1.395
10763,0.282,0.846
10764,0.524,1.572
10765,0.599,1.797
10766,0.467,1.401
10767,0.481,1.443
10768,0.64,1.92
10769,0.926,2.778
10770,0.77,2.31
10771,1.036,3.108
10772,0.977,2.931
10773,1.178,3.534
10774,0.97,2.91
10775,0.384,1.152
10776,0.121,0.363
10777,0.102,0.306
10778,0.108,0.324
10779,0.11,0.33
10780,0.103,0.309
10781,0.252,0.756
10782,0.563,1.689
10783,0.479,1.437
10784,0.601,1.803
10785,0.634,1.902
10786,0.758,2.274
10787,0.824,2.472
10788,0.643,1.929
10789,0.611,1.833
10790,0.681,2.043
10791,0.571,1.713
10792,0.58,1.74
10793,0.678,2.034
10794,0.745,2.235
10795,0.834,2.502
10796,1.208,3.624
10797,0.827,2.481
10798,0.948,2.844
10799,0.369,1.107
10800,0.109,0.327
10801,0.106,0.318
10802,0.109,0.327
10803,0.11,0.33
10804,0.303,0.909
10805,0.278,0.834
10806,0.461,1.383
10807,0.433,1.299
10808,0.486,1.458
10809,0.609,1.827
10810,0.793,2.379
10811,0.627,1.881
10812,0.659,1.977
10813,0.686,2.058
10814,0.437,1.311
10815,0.578,1.734
10816,0.788,2.364
10817,0.95,2.85
10818,1.27,3.81
10819,0.931,2.793
10820,0.761,2.283
10821,0.743,2.229
10822,0.647,1.941
10823,0.326,0.978
10824,0.144,0.432
10825,0.099,0.297
10826,0.106,0.318
10827,0.102,0.306
10828,0.1,0.3
10829,0.1,0.3
10830,0.405,1.215
10831,0.297,0.891
10832,0.404,1.212
10833,0.948,2.844
10834,1.48,4.44
10835,0.607,1.821
10836,0.417,1.251
10837,0.142,0.426
10838,0.868,2.604
10839,0.406,1.218
10840,0.518,1.554
10841,1.491,4.473
10842,1.687,5.061
10843,0.984,2.952
10844,1.176,3.528
10845,1.382,4.146
10846,0.741,2.223
10847,0.155,0.465
10848,0.116,0.348
10849,0.113,0.339
10850,0.136,0.408
10851,0.105,0.315
10852,0.104,0.312
10853,0.384,1.152
10854,0.477,1.431
10855,0.588,1.764
10856,0.465,1.395
10857,0.589,1.767
10858,0.675,2.025
10859,0.906,2.718
10860,0.693,2.079
10861,0.361,1.083
10862,0.548,1.644
10863,0.976,2.928
10864,0.891,2.673
10865,1.121,3.363
10866,0.88,2.64
10867,0.911,2.733
10868,0.763,2.289
10869,0.908,2.724
10870,0.665,1.995
10871,0.257,0.771
10872,0.115,0.345
10873,0.107,0.321
10874,0.114,0.342
10875,0.101,0.303
10876,0.113,0.339
10877,0.674,2.022
10878,0.238,0.714
10879,0.316,0.948
10880,0.49,1.47
10881,0.329,0.987
10882,0.297,0.891
10883,0.52,1.56
10884,0.508,1.524
10885,0.489,1.467
10886,0.325,0.975
10887,0.161,0.483
10888,0.291,0.873
10889,0.592,1.776
10890,0.659,1.977
10891,0.806,2.418
10892,0.694,2.082
10893,0.935,2.805
10894,0.799,2.397
10895,0.229,0.687
10896,0.113,0.339
10897,0.135,0.405
10898,0.104,0.312
10899,0.221,0.663
10900,0.602,1.806
10901,0.329,0.987
10902,0.437,1.311
10903,0.652,1.956
10904,0.52,1.56
10905,0.53,1.59
10906,0.702,2.106
10907,0.882,2.646
10908,1.311,3.933
10909,0.667,2.001
10910,0.595,1.785
10911,0.654,1.962
10912,0.665,1.995
10913,0.746,2.238
10914,0.741,2.223
10915,0.762,2.286
10916,0.599,1.797
10917,0.728,2.184
10918,0.77,2.31
10919,0.779,2.337
10920,0.499,1.497
10921,0.111,0.333
10922,0.107,0.321
10923,0.122,0.366
10924,0.322,0.966
10925,0.226,0.678
10926,0.327,0.981
10927,0.48,1.44
10928,0.35,1.05
10929,0.328,0.984
10930,0.683,2.049
10931,0.426,1.278
10932,0.468,1.404
10933,0.736,2.208
10934,2.552,4.913058986
10935,0.466,1.398
10936,1.195,3.585
10937,2.0689999,5.032533792
10938,0.669,2.007
10939,0.589,1.767
10940,1.045,3.135
10941,0.671,2.013
10942,0.71,2.13
10943,0.202,0.606
10944,0.113,0.339
10945,0.1,0.3
10946,0.113,0.339
10947,0.105,0.315
10948,0.112,0.336
10949,0.505,1.515
10950,0.431,1.293
10951,0.598,1.794
10952,1.092,3.276
10953,0.902,2.706
10954,2.255,4.932356137
10955,2.891,4.920531679
10956,2.823,5.012554978
10957,0.848,2.544
10958,2.139,5.008681816
10959,0.568,1.704
10960,0.459,1.377
10961,0.692,2.076
10962,0.7,2.1
10963,0.842,2.526
10964,0.528,1.584
10965,0.437,1.311
10966,0.263,0.789
10967,0.102,0.306
10968,0.104,0.312
10969,0.125,0.375
10970,0.313,0.939
10971,0.107,0.321
10972,0.298,0.894
10973,0.213,0.639
10974,0.267,0.801
10975,0.546,1.638
10976,0.45,1.35
10977,0.536,1.608
10978,0.466,1.398
10979,0.491,1.473
10980,0.773,2.319
10981,0.451,1.353
10982,0.466,1.398
10983,0.491,1.473
10984,0.991,2.973
10985,2.1669999,5.16477441
10986,1.122,3.366
10987,0.768,2.304
10988,0.636,1.908
10989,0.626,1.878
10990,0.296,0.888
10991,0.116,0.348
10992,0.106,0.318
10993,0.12,0.36
10994,0.203,0.609
10995,0.138,0.414
10996,0.396,1.188
10997,0.212,0.636
10998,0.569,1.707
10999,0.444,1.332
11000,0.609,1.827
11001,0.672,2.016
11002,0.559,1.677
11003,0.67,2.01
11004,0.549,1.647
11005,0.355,1.065
11006,0.339,1.017
11007,0.159,0.477
11008,1.3859999,4.1579997
11009,1.166,3.498
11010,1.042,3.126
11011,1.326,3.978
11012,0.515,1.545
11013,1.747,5.041112143
11014,0.67,2.01
11015,0.285,0.855
11016,0.163,0.489
11017,0.137,0.411
11018,0.116,0.348
11019,0.129,0.387
11020,0.433,1.299
11021,0.28,0.84
11022,0.451,1.353
11023,1.754,5.216821426
11024,0.791,2.373
11025,0.615,1.845
11026,0.308,0.924
11027,0.833,2.499
11028,0.4,1.2
11029,0.384,1.152
11030,0.136,0.408
11031,0.102,0.306
11032,0.098,0.294
11033,0.409,1.227
11034,0.631,1.893
11035,0.601,1.803
11036,0.578,1.734
11037,0.753,2.259
11038,0.165,0.495
11039,0.142,0.426
11040,0.131,0.393
11041,0.139,0.417
11042,0.162,0.486
11043,0.125,0.375
11044,0.312,0.936
11045,0.259,0.777
11046,0.421,1.263
11047,0.655,1.965
11048,0.539,1.617
11049,0.479,1.437
11050,0.432,1.296
11051,0.145,0.435
11052,0.151,0.453
11053,0.155,0.465
11054,0.311,0.933
11055,0.229,0.687
11056,0.192,0.576
11057,1.405,4.215
11058,0.828,2.484
11059,0.41,1.23
11060,0.515,1.545
11061,0.468,1.404
11062,0.18,0.54
11063,0.139,0.417
11064,0.145,0.435
11065,0.125,0.375
11066,0.122,0.366
11067,0.119,0.357
11068,0.817,2.451
11069,0.747,2.241
11070,0.755,2.265
11071,0.39,1.17
11072,0.324,0.972
11073,0.527,1.581
11074,0.219,0.657
11075,0.536,1.608
11076,0.595,1.785
11077,0.608,1.824
11078,0.474,1.422
11079,0.6,1.8
11080,0.803,2.409
11081,0.585,1.755
11082,0.813,2.439
11083,0.658,1.974
11084,0.722,2.166
11085,0.564,1.692
11086,0.366,1.098
11087,0.108,0.324
11088,0.106,0.318
11089,0.111,0.333
11090,0.103,0.309
11091,0.216,0.648
11092,0.134,0.402
11093,0.1,0.3
11094,0.265,0.795
11095,0.314,0.942
11096,0.48,1.44
11097,0.453,1.359
11098,1.7649999,5.088099786
11099,2.6740001,4.952838645
11100,2.462,4.88542838
11101,0.659,1.977
11102,0.616,1.848
11103,0.43,1.29
11104,0.53,1.59
11105,0.461,1.383
11106,0.599,1.797
11107,0.785,2.355
11108,0.684,2.052
11109,0.466,1.398
11110,0.397,1.191
11111,0.168,0.504
11112,0.128,0.384
11113,0.132,0.396
11114,0.108,0.324
11115,0.102,0.306
11116,0.405,1.215
11117,0.328,0.984
11118,0.599,1.797
11119,0.56,1.68
11120,0.585,1.755
11121,0.414,1.242
11122,0.211,0.633
11123,0.396,1.188
11124,1.089,3.267
11125,0.266,0.798
11126,0.281,0.843
11127,0.308,0.924
11128,0.351,1.053
11129,0.838,2.514
11130,0.658,1.974
11131,0.628,1.884
11132,0.557,1.671
11133,0.395,1.185
11134,0.141,0.423
11135,0.123,0.369
11136,0.136,0.408
11137,0.127,0.381
11138,0.124,0.372
11139,0.217,0.651
11140,0.3,0.9
11141,0.274,0.822
11142,0.421,1.263
11143,0.698,2.094
11144,0.736,2.208
11145,0.664,1.992
11146,0.673,2.019
11147,0.691,2.073
11148,0.425,1.275
11149,0.372,1.116
11150,0.298,0.894
11151,1.196,3.588
11152,1.233,3.699
11153,1.439,4.317
11154,0.705,2.115
11155,0.844,2.532
11156,1.196,3.588
11157,0.624,1.872
11158,0.202,0.606
11159,0.124,0.372
11160,0.13,0.39
11161,0.106,0.318
11162,0.127,0.381
11163,0.214,0.642
11164,0.258,0.774
11165,0.236,0.708
11166,0.465,1.395
11167,0.289,0.867
11168,0.266,0.798
11169,0.126,0.378
11170,0.26,0.78
11171,0.145,0.435
11172,0.3,0.9
11173,0.251,0.753
11174,0.251,0.753
11175,0.234,0.702
11176,0.257,0.771
11177,0.376,1.128
11178,1.964,5.066319832
11179,0.721,2.163
11180,0.688,2.064
11181,0.318,0.954
11182,0.127,0.381
11183,0.124,0.372
11184,0.11,0.33
11185,0.121,0.363
11186,0.13,0.39
11187,0.176,0.528
11188,0.196,0.588
11189,0.338,1.014
11190,0.423,1.269
11191,0.33,0.99
11192,0.259,0.777
11193,0.276,0.828
11194,0.194,0.582
11195,1.844,4.91970694
11196,1.867,5.035962456
11197,0.69,2.07
11198,0.196,0.588
11199,0.185,0.555
11200,1.353,4.059
11201,0.929,2.787
11202,0.531,1.593
11203,0.588,1.764
11204,0.76,2.28
11205,1.212,3.636
11206,0.721,2.163
11207,0.417,1.251
11208,0.136,0.408
11209,0.122,0.366
11210,0.106,0.318
11211,0.119,0.357
11212,0.103,0.309
11213,0.417,1.251
11214,0.491,1.473
11215,0.548,1.644
11216,0.424,1.272
11217,0.495,1.485
11218,0.254,0.762
11219,0.117,0.351
11220,0.105,0.315
11221,0.319,0.957
11222,0.222,0.666
11223,0.229,0.687
11224,0.269,0.807
11225,0.512,1.536
11226,0.364,1.092
11227,0.94,2.82
11228,0.834,2.502
11229,0.809,2.427
11230,0.62,1.86
11231,0.172,0.516
11232,0.15,0.45
11233,0.121,0.363
11234,0.116,0.348
11235,0.12,0.36
11236,0.258,0.774
11237,0.244,0.732
11238,0.705,2.115
11239,0.256,0.768
11240,0.373,1.119
11241,0.563,1.689
11242,0.597,1.791
11243,0.633,1.899
11244,0.678,2.034
11245,0.673,2.019
11246,0.981,2.943
11247,0.628,1.884
11248,0.581,1.743
11249,0.589,1.767
11250,0.684,2.052
11251,0.752,2.256
11252,0.686,2.058
11253,0.656,1.968
11254,0.245,0.735
11255,0.14,0.42
11256,0.116,0.348
11257,0.126,0.378
11258,0.119,0.357
11259,0.128,0.384
11260,0.232,0.696
11261,0.409,1.227
11262,0.786,2.358
11263,0.536,1.608
11264,1.343,4.029
11265,1.458,4.374
11266,1.583,4.749
11267,1.908,5.027121745
11268,2.521,5.076188461
11269,0.703,2.109
11270,0.519,1.557
11271,0.402,1.206
11272,0.779,2.337
11273,0.396,1.188
11274,1.256,3.768
11275,0.679,2.037
11276,1.395,4.185
11277,2.506,4.924966506
11278,1.45,4.35
11279,0.446,1.338
11280,0.138,0.414
11281,0.152,0.456
11282,0.153,0.459
11283,0.135,0.405
11284,0.205,0.615
11285,0.32,0.96
11286,0.234,0.702
11287,0.479,1.437
11288,0.435,1.305
11289,0.392,1.176
11290,0.173,0.519
11291,0.191,0.573
11292,0.21,0.63
11293,0.199,0.597
11294,0.396,1.188
11295,0.348,1.044
11296,0.34,1.02
11297,0.297,0.891
11298,0.443,1.329
11299,0.494,1.482
11300,0.582,1.746
11301,0.663,1.989
11302,0.194,0.582
11303,0.127,0.381
11304,0.122,0.366
11305,0.135,0.405
11306,0.137,0.411
11307,0.138,0.414
11308,0.388,1.164
11309,0.268,0.804
11310,0.566,1.698
11311,0.544,1.632
11312,0.527,1.581
11313,0.521,1.563
11314,0.495,1.485
11315,1.478,4.434
11316,2.001,4.981560475
11317,0.728,2.184
11318,0.442,1.326
11319,0.434,1.302
11320,0.27,0.81
11321,1.409,4.227
11322,1.186,3.558
11323,0.539,1.617
11324,0.565,1.695
11325,1.104,3.312
11326,0.257,0.771
11327,0.159,0.477
11328,0.124,0.372
11329,0.143,0.429
11330,0.125,0.375
11331,0.122,0.366
11332,0.438,1.314
11333,0.23,0.69
11334,0.363,1.089
11335,0.369,1.107
11336,0.594,1.782
11337,0.414,1.242
11338,0.541,1.623
11339,1.506,4.518
11340,0.961,2.883
11341,0.22,0.66
11342,0.135,0.405
11343,0.395,1.185
11344,0.229,0.687
11345,0.242,0.726
11346,0.272,0.816
11347,0.55,1.65
11348,1.06,3.18
11349,1.031,3.093
11350,0.339,1.017
11351,0.169,0.507
11352,0.136,0.408
11353,0.114,0.342
11354,0.123,0.369
11355,0.114,0.342
11356,0.219,0.657
11357,0.498,1.494
11358,0.132,0.396
11359,0.498,1.494
11360,0.395,1.185
11361,0.529,1.587
11362,0.363,1.089
11363,0.228,0.684
11364,0.216,0.648
11365,0.288,0.864
11366,0.23,0.69
11367,0.223,0.669
11368,0.223,0.669
11369,0.322,0.966
11370,0.263,0.789
11371,1.129,3.387
11372,1.224,3.672
11373,0.71,2.13
11374,0.495,1.485
11375,0.233,0.699
11376,0.236,0.708
11377,0.226,0.678
11378,0.227,0.681
11379,0.228,0.684
11380,0.303,0.909
11381,0.364,1.092
11382,0.485,1.455
11383,0.403,1.209
11384,0.35,1.05
11385,0.512,1.536
11386,0.413,1.239
11387,0.341,1.023
11388,0.306,0.918
11389,0.425,1.275
11390,0.318,0.954
11391,0.448,1.344
11392,0.229,0.687
11393,0.734,2.202
11394,1.341,4.023
11395,0.719,2.157
11396,0.603,1.809
11397,0.362,1.086
11398,0.154,0.462
11399,0.109,0.327
11400,0.137,0.411
11401,0.145,0.435
11402,0.123,0.369
11403,0.101,0.303
11404,0.262,0.786
11405,0.257,0.771
11406,0.255,0.765
11407,0.237,0.711
11408,0.357,1.071
11409,0.242,0.726
11410,0.225,0.675
11411,0.236,0.708
11412,0.339,1.017
11413,0.221,0.663
11414,0.257,0.771
11415,0.255,0.765
11416,0.236,0.708
11417,0.213,0.639
11418,0.29,0.87
11419,0.31,0.93
11420,0.321,0.963
11421,0.654,1.962
11422,0.51,1.53
11423,0.162,0.486
11424,0.159,0.477
11425,0.159,0.477
11426,0.145,0.435
11427,0.16,0.48
11428,0.237,0.711
11429,0.23,0.69
11430,0.197,0.591
11431,0.204,0.612
11432,0.212,0.636
11433,1.264,3.792
11434,1.911,4.988765481
11435,2.9009999,5.095681108
11436,2.3989999,5.130224615
11437,0.547,1.641
11438,0.257,0.771
11439,0.234,0.702
11440,0.319,0.957
11441,0.296,0.888
11442,0.485,1.455
11443,0.304,0.912
11444,0.426,1.278
11445,0.861,2.583
11446,0.199,0.597
11447,0.155,0.465
11448,0.122,0.366
11449,0.129,0.387
11450,0.126,0.378
11451,0.121,0.363
11452,0.123,0.369
11453,0.462,1.386
11454,0.695,2.085
11455,0.632,1.896
11456,0.423,1.269
11457,0.23,0.69
11458,0.238,0.714
11459,0.274,0.822
11460,0.297,0.891
11461,0.242,0.726
11462,1.637,4.911
11463,1.74,4.98995968
11464,2.207,5.044169429
11465,0.28,0.84
11466,0.643,1.929
11467,0.63,1.89
11468,0.669,2.007
11469,0.902,2.706
11470,1.067,3.201
11471,0.959,2.877
11472,0.414,1.242
11473,0.188,0.564
11474,0.13,0.39
11475,0.13,0.39
11476,0.13,0.39
11477,0.156,0.468
11478,0.164,0.492
11479,0.142,0.426
11480,0.454,1.362
11481,0.245,0.735
11482,0.483,1.449
11483,0.508,1.524
11484,0.669,2.007
11485,0.418,1.254
11486,0.364,1.092
11487,0.378,1.134
11488,0.422,1.266
11489,1.223,3.669
11490,1.115,3.345
11491,0.613,1.839
11492,0.545,1.635
11493,0.887,2.661
11494,0.395,1.185
11495,0.143,0.429
11496,0.128,0.384
11497,0.136,0.408
11498,0.129,0.387
11499,0.123,0.369
11500,0.128,0.384
11501,0.127,0.381
11502,0.192,0.576
11503,0.358,1.074
11504,0.43,1.29
11505,0.437,1.311
11506,0.25,0.75
11507,0.237,0.711
11508,0.237,0.711
11509,0.236,0.708
11510,0.243,0.729
11511,0.233,0.699
11512,0.251,0.753
11513,0.251,0.753
11514,0.26,0.78
11515,0.687,2.061
11516,0.513,1.539
11517,0.824,2.472
11518,0.302,0.906
11519,0.126,0.378
11520,0.148,0.444
11521,0.123,0.369
11522,0.143,0.429
11523,0.128,0.384
11524,0.173,0.519
11525,0.197,0.591
11526,0.232,0.696
11527,0.331,0.993
11528,0.499,1.497
11529,0.477,1.431
11530,0.423,1.269
11531,0.378,1.134
11532,0.555,1.665
11533,0.375,1.125
11534,0.388,1.164
11535,0.248,0.744
11536,0.198,0.594
11537,0.308,0.924
11538,0.462,1.386
11539,0.556,1.668
11540,0.536,1.608
11541,0.61,1.83
11542,0.642,1.926
11543,0.347,1.041
11544,0.126,0.378
11545,0.13,0.39
11546,0.141,0.423
11547,0.126,0.378
11548,0.144,0.432
11549,0.249,0.747
11550,0.214,0.642
11551,0.444,1.332
11552,0.526,1.578
11553,0.44,1.32
11554,0.346,1.038
11555,0.269,0.807
11556,0.232,0.696
11557,0.214,0.642
11558,0.343,1.029
11559,0.321,0.963
11560,0.323,0.969
11561,0.313,0.939
11562,1.513,4.539
11563,1.216,3.648
11564,0.601,1.803
11565,0.704,2.112
11566,0.82,2.46
11567,0.126,0.378
11568,0.128,0.384
11569,0.129,0.387
11570,0.114,0.342
11571,0.157,0.471
11572,0.117,0.351
11573,0.127,0.381
11574,0.254,0.762
11575,0.248,0.744
11576,0.42,1.26
11577,0.209,0.627
11578,0.373,1.119
11579,0.328,0.984
11580,0.404,1.212
11581,0.401,1.203
11582,0.413,1.239
11583,0.259,0.777
11584,0.279,0.837
11585,0.149,0.447
11586,0.157,0.471
11587,0.482,1.446
11588,0.563,1.689
11589,1.4169999,4.2509997
11590,0.896,2.688
11591,0.527,1.581
11592,0.309,0.927
11593,0.109,0.327
11594,0.114,0.342
11595,0.117,0.351
11596,0.106,0.318
11597,0.144,0.432
11598,0.102,0.306
11599,0.115,0.345
11600,0.697,2.091
11601,0.699,2.097
11602,2.4319999,5.05625979
11603,1.921,4.820119205
11604,3.572,4.895128507
11605,1.086,3.258
11606,0.508,1.524
11607,0.318,0.954
11608,0.238,0.714
11609,0.224,0.672
11610,0.437,1.311
11611,0.64,1.92
11612,0.728,2.184
11613,1.1,3.3
11614,0.333,0.999
11615,0.132,0.396
11616,0.124,0.372
11617,0.137,0.411
11618,0.129,0.387
11619,0.184,0.552
11620,1.305,3.915
11621,0.375,1.125
11622,0.285,0.855
11623,0.514,1.542
11624,0.537,1.611
11625,0.24,0.72
11626,0.32,0.96
11627,0.242,0.726
11628,0.168,0.504
11629,0.141,0.423
11630,0.185,0.555
11631,0.255,0.765
11632,0.248,0.744
11633,0.251,0.753
11634,0.553,1.659
11635,0.489,1.467
11636,1.473,4.419
11637,1.317,3.951
11638,0.485,1.455
11639,0.125,0.375
11640,0.143,0.429
11641,0.121,0.363
11642,0.128,0.384
11643,0.12,0.36
11644,0.123,0.369
11645,0.228,0.684
11646,0.204,0.612
11647,0.222,0.666
11648,0.239,0.717
11649,0.405,1.215
11650,0.32,0.96
11651,1.149,3.447
11652,0.444,1.332
11653,0.251,0.753
11654,0.726,2.178
11655,0.823,2.469
11656,0.566,1.698
11657,0.299,0.897
11658,1.8080001,4.879361149
11659,0.537,1.611
11660,0.517,1.551
11661,0.574,1.722
11662,0.862,2.586
11663,0.481,1.443
11664,0.45,1.35
11665,0.129,0.387
11666,0.118,0.354
11667,0.12,0.36
11668,0.205,0.615
11669,0.147,0.441
11670,0.142,0.426
11671,0.35,1.05
11672,0.19,0.57
11673,0.303,0.909
11674,0.245,0.735
11675,0.367,1.101
11676,0.24,0.72
11677,0.24,0.72
11678,0.294,0.882
11679,0.379,1.137
11680,0.222,0.666
11681,0.197,0.591
11682,0.657,1.971
11683,0.591,1.773
11684,0.516,1.548
11685,0.596,1.788
11686,0.586,1.758
11687,0.295,0.885
11688,0.123,0.369
11689,0.128,0.384
11690,0.133,0.399
11691,0.145,0.435
11692,0.16,0.48
11693,0.218,0.654
11694,0.233,0.699
11695,0.389,1.167
11696,0.419,1.257
11697,0.311,0.933
11698,0.434,1.302
11699,0.286,0.858
11700,0.242,0.726
11701,0.217,0.651
11702,0.237,0.711
11703,0.18,0.54
11704,0.166,0.498
11705,0.243,0.729
11706,1.356,4.068
11707,0.343,1.029
11708,0.519,1.557
11709,0.793,2.379
11710,1.035,3.105
11711,0.941,2.823
11712,0.345,1.035
11713,0.129,0.387
11714,0.121,0.363
11715,0.126,0.378
11716,0.121,0.363
11717,0.17,0.51
11718,0.616,1.848
11719,0.803,2.409
11720,0.522,1.566
11721,0.465,1.395
11722,0.692,2.076
11723,0.449,1.347
